@T,table
Created,2021-10-02 11:38
Author,HortonMachine library
@H,timestamp,value_0,value_1
ID,,0,1
Type,Date,double,double
Format,yyyy-MM-dd HH:mm,,
,2023-01-22 23:00,-0.562973685815136,-1.2307240860486792
,2023-01-23 00:00,-0.5566532295345005,-1.2305043487048846
,2023-01-23 01:00,-0.5521562214864155,-1.2302645663281961
,2023-01-23 02:00,-0.5490513498205056,-1.2299982098727529
,2023-01-23 03:00,-0.547042216296157,-1.2296968147544105
,2023-01-23 04:00,-0.5459176664610598,-1.2293495883396661
,2023-01-23 05:00,-0.5455229665812983,-1.2289430698314492
,2023-01-23 06:00,-0.5457411742702847,-1.228460896705926
,2023-01-23 07:00,-0.5464755882672637,-1.2278837237588416
,2023-01-23 08:00,-0.547636045944207,-1.2271893258320383
,2023-01-23 09:00,-0.5491364097386451,-1.2263528970440853
,2023-01-23 10:00,-0.5508986557982745,-1.2253475411723285
,2023-01-23 11:00,-0.5528564056804128,-1.2241449320202549
,2023-01-23 12:00,-0.5549558059394921,-1.2227161102752666
,2023-01-23 13:00,-0.5571546511170001,-1.2210323747282716
,2023-01-23 14:00,-0.5594204804824563,-1.219066220507713
,2023-01-23 15:00,-0.5617286855244785,-1.2167922747975162
,2023-01-23 16:00,-0.5640609060462471,-1.2141881811197317
,2023-01-23 17:00,-0.5664034697451383,-1.2112353866000896
,2023-01-23 18:00,-0.5687462857346143,-1.2079197926745795
,2023-01-23 19:00,-0.5710820857236992,-1.2042322382660262
,2023-01-23 20:00,-0.5734055902881344,-1.2001687950962745
,2023-01-23 21:00,-0.5757130254652628,-1.19573086670991
,2023-01-23 22:00,-0.578001873553109,-1.1909250949368524
,2023-01-23 23:00,-0.5802703703814376,-1.1857630888065296
,2023-01-24 00:00,-0.5825173833471186,-1.1802610003502685
,2023-01-24 01:00,-0.5847423583764826,-1.1744389785619263
,2023-01-24 02:00,-0.5869448975058413,-1.1683205366560976
,2023-01-24 03:00,-0.5891249800140361,-1.1619318686665852
,2023-01-24 04:00,-0.5912827464448578,-1.155301149685566
,2023-01-24 05:00,-0.5934183366036238,-1.1484578502071674
,2023-01-24 06:00,-0.5955321959077107,-1.1414320897793335
,2023-01-24 07:00,-0.5976245329613981,-1.1342540491717437
,2023-01-24 08:00,-0.599695899154609,-1.1269534541533432
,2023-01-24 09:00,-0.6017465437986378,-1.1195591382352426
,2023-01-24 10:00,-0.6037769878351302,-1.1120986867196065
,2023-01-24 11:00,-0.6057875512587294,-1.1045981603010613
,2023-01-24 12:00,-0.6077787187844821,-1.0970818933636661
,2023-01-24 13:00,-0.6097507256103739,-1.0895723599722855
,2023-01-24 14:00,-0.6117041776198285,-1.082090099272757
,2023-01-24 15:00,-0.6136389133163083,-1.0746536914513336
,2023-01-24 16:00,-0.615556053984533,-1.0672797754065164
,2023-01-24 17:00,-0.6174546412501594,-1.0599830997045108
,2023-01-24 18:00,-0.6193382967697729,-1.052776599086815
,2023-01-24 19:00,-0.6212081091893628,-1.04567148966027
,2023-01-24 20:00,-0.6230643087756135,-1.0386773768348543
,2023-01-24 21:00,-0.6249066738364663,-1.0318023710142568
,2023-01-24 22:00,-0.6267355700843161,-1.0250532069414184
,2023-01-24 23:00,-0.6285510850387869,-1.018435363425058
,2023-01-25 00:00,-0.630353380325099,-1.0119531809056828
,2023-01-25 01:00,-0.6321426091373009,-1.0056099749529763
,2023-01-25 02:00,-0.6339189235783205,-0.9994081443206766
,2023-01-25 03:00,-0.6356824802399355,-0.9933492726229831
,2023-01-25 04:00,-0.6374334355977089,-0.9874342230437021
,2023-01-25 05:00,-0.6391719466423941,-0.9816632257470399
,2023-01-25 06:00,-0.6408981740646702,-0.9760359577806241
,2023-01-25 07:00,-0.6426122611045257,-0.9705516151301885
,2023-01-25 08:00,-0.6443143180277362,-0.9652089769219367
,2023-01-25 09:00,-0.6460044341372728,-0.9600064634938101
,2023-01-25 10:00,-0.647682695795103,-0.9549421908749058
,2023-01-25 11:00,-0.6493491967689529,-0.9500140224970742
,2023-01-25 12:00,-0.6510040414854501,-0.9452196170325897
,2023-01-25 13:00,-0.6526473446399841,-0.9405564709506379
,2023-01-25 14:00,-0.6542792294670559,-0.9360219551830432
,2023-01-25 15:00,-0.655899825760985,-0.9316133461331275
,2023-01-25 16:00,-0.657509268067919,-0.9273278517161414
,2023-01-25 17:00,-0.6591076941697509,-0.9231626332295856
,2023-01-25 18:00,-0.6606952438617791,-0.9191148237814443
,2023-01-25 19:00,-0.6622720579862554,-0.915181543876024
,2023-01-25 20:00,-0.6638382776760187,-0.9113599146310667
,2023-01-25 21:00,-0.6653940437660194,-0.9076470689967602
,2023-01-25 22:00,-0.6669394963373398,-0.9040401612692451
,2023-01-25 23:00,-0.6684747743652871,-0.9005363751339617
,2023-01-26 00:00,-0.6700000154491597,-0.8971329304323147
,2023-01-26 01:00,-0.6715153556061852,-0.8938270888141031
,2023-01-26 02:00,-0.6730209291160173,-0.8906161584145685
,2023-01-26 03:00,-0.6745168684051498,-0.8874974976763954
,2023-01-26 04:00,-0.676003303962963,-0.8844685184220701
,2023-01-26 05:00,-0.677480364282878,-0.8815266882695333
,2023-01-26 06:00,-0.6789481758235036,-0.8786695324734556
,2023-01-26 07:00,-0.6804068629857065,-0.8758946352652385
,2023-01-26 08:00,-0.6818565481023833,-0.8731996407567608
,2023-01-26 09:00,-0.6832973514383621,-0.8705822534656782
,2023-01-26 10:00,-0.6847293911983697,-0.8680402385136669
,2023-01-26 11:00,-0.6861527835413967,-0.8655714215432574
,2023-01-26 12:00,-0.6875676426001349,-0.8631736883937513
,2023-01-26 13:00,-0.6889740805043875,-0.8608449845720731
,2023-01-26 14:00,-0.6903722074075767,-0.8585833145502707
,2023-01-26 15:00,-0.6917621315156391,-0.8563867409176416
,2023-01-26 16:00,-0.693143959117715,-0.8542533834121642
,2023-01-26 17:00,-0.6945177946181579,-0.8521814178528783
,2023-01-26 18:00,-0.6958837405694841,-0.8501690749922579
,2023-01-26 19:00,-0.6972418977059359,-0.8482146393051916
,2023-01-26 20:00,-0.6985923649774034,-0.8463164477291218
,2023-01-26 21:00,-0.6999352395835011,-0.8444728883679679
,2023-01-26 22:00,-0.7012706170076172,-0.8426823991708294
,2023-01-26 23:00,-0.7025985910508081,-0.8409434665949498
,2023-01-27 00:00,-0.7039192538654236,-0.8392546242611411
,2023-01-27 01:00,-0.7052326959883685,-0.8376144516086873
,2023-01-27 02:00,-0.706539006373943,-0.8360215725557376
,2023-01-27 03:00,-0.7078382724261882,-0.8344746541702798
,2023-01-27 04:00,-0.7091305800307139,-0.8329724053560082
,2023-01-27 05:00,-0.710416013585958,-0.8315135755566969
,2023-01-27 06:00,-0.7116946560338706,-0.8300969534820613
,2023-01-27 07:00,-0.7129665888899862,-0.8287213658575788
,2023-01-27 08:00,-0.7142318922728927,-0.8273856762002473
,2023-01-27 09:00,-0.7154906449330785,-0.8260887836218717
,2023-01-27 10:00,-0.7167429242811575,-0.8248296216610859
,2023-01-27 11:00,-0.7179888064154747,-0.8236071571450393
,2023-01-27 12:00,-0.719228366149095,-0.8224203890813818
,2023-01-27 13:00,-0.7204616770361812,-0.8212683475809671
,2023-01-27 14:00,-0.7216888113977636,-0.8201500928114813
,2023-01-27 15:00,-0.72290984034692,-0.8190647139820446
,2023-01-27 16:00,-0.7241248338133622,-0.818011328358685
,2023-01-27 17:00,-0.7253338605674513,-0.8169890803104509
,2023-01-27 18:00,-0.7265369882436445,-0.8159971403858383
,2023-01-27 19:00,-0.7277342833633879,-0.8150347044191077
,2023-01-27 20:00,-0.7289258113574719,-0.8141009926660095
,2023-01-27 21:00,-0.730111636587848,-0.8131952489683526
,2023-01-27 22:00,-0.731291822368934,-0.8123167399468318
,2023-01-27 23:00,-0.7324664309884079,-0.8114647542214667
,2023-01-28 00:00,-0.7336355237275118,-0.8106386016589897
,2023-01-28 01:00,-0.7347991608808699,-0.8098376126464893
,2023-01-28 02:00,-0.7359574017758391,-0.8090611373906088
,2023-01-28 03:00,-0.737110304791395,-0.8083085452415777
,2023-01-28 04:00,-0.7382579273765771,-0.807579224041361
,2023-01-28 05:00,-0.7394003260684963,-0.8068725794951943
,2023-01-28 06:00,-0.7405375565099136,-0.8061880345657915
,2023-01-28 07:00,-0.7416696734664107,-0.8055250288895064
,2023-01-28 08:00,-0.7427967308431536,-0.8048830182137364
,2023-01-28 09:00,-0.743918781701264,-0.8042614738548685
,2023-01-28 10:00,-0.7450358782738095,-0.8036598821760896
,2023-01-28 11:00,-0.7461480719814222,-0.8030777440843674
,2023-01-28 12:00,-0.7472554134475542,-0.8025145745459539
,2023-01-28 13:00,-0.7483579525133762,-0.8019699021197642
,2023-01-28 14:00,-0.7494557382523414,-0.8014432685079906
,2023-01-28 15:00,-0.7505488189844067,-0.8009342281233438
,2023-01-28 16:00,-0.751637242289934,-0.8004423476723148
,2023-01-28 17:00,-0.7527210550232715,-0.7999672057538869
,2023-01-28 18:00,-0.753800303326029,-0.7995083924731167
,2023-01-28 19:00,-0.7548750326400525,-0.7990655090690516
,2023-01-28 20:00,-0.7559452877201068,-0.7986381675564321
,2023-01-28 21:00,-0.7570111126462766,-0.7982259903806834
,2023-01-28 22:00,-0.7580725508360864,-0.7978286100856846
,2023-01-28 23:00,-0.7591296450563599,-0.7974456689938387
,2023-01-29 00:00,-0.7601824374348078,-0.7970768188979688
,2023-01-29 01:00,-0.7612309694713699,-0.7967217207646027
,2023-01-29 02:00,-0.7622752820493068,-0.7963800444481973
,2023-01-29 03:00,-0.7633154154460489,-0.7960514684158948
,2023-01-29 04:00,-0.7643514093438161,-0.7957356794823914
,2023-01-29 05:00,-0.7653833028400064,-0.7954323725545407
,2023-01-29 06:00,-0.7664111344573654,-0.7951412503853047
,2023-01-29 07:00,-0.767434942153937,-0.7948620233366976
,2023-01-29 08:00,-0.7684547633328099,-0.7945944091513596
,2023-01-29 09:00,-0.7694706348516575,-0.794338132732442
,2023-01-29 10:00,-0.7704825930320789,-0.7940929259314589
,2023-01-29 11:00,-0.7714906736687506,-0.7938585273438041
,2023-01-29 12:00,-0.7724949120383876,-0.7936346821116291
,2023-01-29 13:00,-0.7734953429085245,-0.7934211417337959
,2023-01-29 14:00,-0.7744920005461203,-0.7932176638826177
,2023-01-29 15:00,-0.7754849187259878,-0.79302401222713
,2023-01-29 16:00,-0.7764741307390585,-0.7928399562626186
,2023-01-29 17:00,-0.7774596694004833,-0.7926652711461797
,2023-01-29 18:00,-0.7784415670575753,-0.7924997375380436
,2023-01-29 19:00,-0.7794198555975954,-0.7923431414484661
,2023-01-29 20:00,-0.7803945664553936,-0.7921952740899322
